"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.category record1Value","[0] StringAttributeComparatorEqual.category record2Value","[0] StringAttributeComparatorEqual.category record1PreprocessedValue","[0] StringAttributeComparatorEqual.category record2PreprocessedValue","[0] StringAttributeComparatorEqual.category similarity","[0] StringAttributeComparatorEqual.category postproccesedSimilarity","[1] StringListAttributeComparatorLevenshtein.commonNames record1Value","[1] StringListAttributeComparatorLevenshtein.commonNames record2Value","[1] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames similarity","[1] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.orders record1Value","[2] StringListAttributeComparatorLevenshtein.orders record2Value","[2] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders similarity","[2] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.families record1Value","[3] StringListAttributeComparatorLevenshtein.families record2Value","[3] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families similarity","[3] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO31646","http://www.wikidata.org/entity/q1761351","0.09",,"Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","1.0","1.0","[none]","[pardosa lapponica]","[none]","[pardosa lapponica]","0.11764705882352944","0.11764705882352944","[scorpiones]","[xiphosura, araneae, xiphosurida]","[scorpiones]","[xiphosura, araneae, xiphosurida]","0.19999999999999996","0.19999999999999996","[vaejovidae]","[lycosidae]","[vaejovidae]","[lycosidae]","0.5","0.5"
"WekaMatchingRule","BIO24688","http://www.wikidata.org/entity/q1818699","0.23",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[limnichus marmoratus]","[none]","[limnichus marmoratus]","0.09999999999999998","0.09999999999999998","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[limnephilidae]","[limnichidae]","[limnephilidae]","[limnichidae]","0.6923076923076923","0.6923076923076923"
"WekaMatchingRule","BIO26681","http://www.wikidata.org/entity/q2152053","0.62",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[megapenthes jocosus]","[none]","[megapenthes jocosus]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[staphylinidae]","[elateridae]","[staphylinidae]","[elateridae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO20220","http://www.wikidata.org/entity/q2122348","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[helicopsyche tanzanica]","[none]","[helicopsyche tanzanica]","0.09090909090909094","0.09090909090909094","[coleoptera]","[trichoptera]","[coleoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[helophoridae]","[snail case caddisfly]","[helophoridae]","[snail case caddisfly]","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","BIO39704","http://www.wikidata.org/entity/q796672","0.9711009634458975","1","Bird","Bird","Bird","Bird","1.0","1.0","[common oven bird, ovenbird]","[ovenbird]","[common oven bird, ovenbird]","[ovenbird]","1.0","1.0","[passeriformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","[passeriformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","1.0","1.0","[parulidae]","[parulidae]","[parulidae]","[parulidae]","1.0","1.0"
"WekaMatchingRule","BIO13230","http://www.wikidata.org/entity/q1191896",,"0",,,,,,,"[none]","[deprea orinocensis]","[none]","[deprea orinocensis]","0.16666666666666663","0.16666666666666663","[polypodiales]","[solanales]","[polypodiales]","[solanales]","0.5","0.5","[woodsiaceae]","[solanaceae]","[woodsiaceae]","[solanaceae]","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","BIO18816","http://www.wikidata.org/entity/q538063",,"0","Vascular Plant","Fish","Vascular Plant","Fish","0.0","0.0","[california gilia]","[gila conspersa]","[california gilia]","[gila conspersa]","0.1875","0.1875","[ericales]","[cypriniformes]","[ericales]","[cypriniformes]","0.3076923076923077","0.3076923076923077","[polemoniaceae]","[leuciscidae, cyprinidae]","[polemoniaceae]","[leuciscidae, cyprinidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO16824","http://www.wikidata.org/entity/q2043894","0.27",,"Fish","Fish","Fish","Fish","1.0","1.0","[tessellated darter]","[relict darter]","[tessellated darter]","[relict darter]","0.5555555555555556","0.5555555555555556","[perciformes]","[perciformes]","[perciformes]","[perciformes]","1.0","1.0","[percidae]","[percidae]","[percidae]","[percidae]","1.0","1.0"
"WekaMatchingRule","BIO37968","http://www.wikidata.org/entity/q640505",,"1",,,,,,,"[cabbage rose]","[cabbage rose, rosa ×centifolia]","[cabbage rose]","[cabbage rose, rosa ×centifolia]","1.0","1.0","[rosales]","[rosales]","[rosales]","[rosales]","1.0","1.0","[rosaceae]","[rosaceae]","[rosaceae]","[rosaceae]","1.0","1.0"
"WekaMatchingRule","BIO02442","http://www.wikidata.org/entity/q2102592","0.43",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[antonaria suturella]","[none]","[antonaria suturella]","0.21052631578947367","0.21052631578947367","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[anthicidae]","[megalopodidae]","[anthicidae]","[megalopodidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO17311","http://www.wikidata.org/entity/q1836954","0.25",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[euphylidorea burdicki]","[none]","[euphylidorea burdicki]","0.09523809523809523","0.09523809523809523","[lepidoptera]","[diptera]","[lepidoptera]","[diptera]","0.5454545454545454","0.5454545454545454","[geometridae]","[limoniidae]","[geometridae]","[limoniidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO33880","http://www.wikidata.org/entity/q604170","0.03","0","Invertebrate","Invertebrate","Invertebrate","Invertebrate","1.0","1.0","[quadrangular pillclam]","[pisidium amnicum]","[quadrangular pillclam]","[pisidium amnicum]","0.19047619047619047","0.19047619047619047","[veneroida]","[veneroida, sphaeriida]","[veneroida]","[veneroida, sphaeriida]","1.0","1.0","[pisidiidae]","[pisidiidae, sphaeriidae]","[pisidiidae]","[pisidiidae, sphaeriidae]","1.0","1.0"
"WekaMatchingRule","BIO12693","http://www.wikidata.org/entity/q1384415","0.10333333333333333",,"Fish","Fish","Fish","Fish","1.0","1.0","[whitefin shiner]","[spotfin chub, turquoise shiner, cyprinella monacha]","[whitefin shiner]","[spotfin chub, turquoise shiner, cyprinella monacha]","0.5","0.5","[cypriniformes]","[cypriniformes]","[cypriniformes]","[cypriniformes]","1.0","1.0","[cyprinidae]","[cyprinidae]","[cyprinidae]","[cyprinidae]","1.0","1.0"
"WekaMatchingRule","BIO37170","http://www.wikidata.org/entity/q1096909",,"0",,,,,,,"[small flower butter cup, smallflower buttercup, buttercup, small flowered, small flowered buttercup, sticktight buttercup]","[littleleaf buttercup, ranunculus abortivus]","[small flower butter cup, smallflower buttercup, buttercup, small flowered, small flowered buttercup, sticktight buttercup]","[littleleaf buttercup, ranunculus abortivus]","0.5714285714285714","0.5714285714285714","[ranunculales]","[ranunculales]","[ranunculales]","[ranunculales]","1.0","1.0","[ranunculaceae]","[ranunculaceae]","[ranunculaceae]","[ranunculaceae]","1.0","1.0"
"WekaMatchingRule","BIO43839","http://www.wikidata.org/entity/q2130153","0.355",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[trentepohlia calliope]","[none]","[trentepohlia calliope]","0.1428571428571429","0.1428571428571429","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","[tipulidae]","[tipulidae]","[tipulidae]","[tipulidae]","1.0","1.0"
"WekaMatchingRule","BIO26705","http://www.wikidata.org/entity/q1849732","0.34",,"Insect","Insect","Insect","Insect","1.0","1.0","[little wood satyr]","[megalognatha carinata]","[little wood satyr]","[megalognatha carinata]","0.1428571428571429","0.1428571428571429","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[nymphalidae]","[leaf beetle]","[nymphalidae]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO13933","http://www.wikidata.org/entity/q2097359","0.04",,"Invertebrate","Invertebrate","Invertebrate","Invertebrate","1.0","1.0","[none]","[diplomonorchis kureh]","[none]","[diplomonorchis kureh]","0.15000000000000002","0.15000000000000002","[parachela]","[plagiorchiida]","[parachela]","[plagiorchiida]","0.3846153846153846","0.3846153846153846","[hypsibiidae]","[monorchiidae]","[hypsibiidae]","[monorchiidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO00210","http://www.wikidata.org/entity/q636635",,"0","Crab/Lobster/Shrimp","Invertebrate","Crab/Lobster/Shrimp","Invertebrate","0.0","0.0","[none]","[acarnus erithacus]","[none]","[acarnus erithacus]","0.11764705882352944","0.11764705882352944","[calanoida]","[poecilosclerida]","[calanoida]","[poecilosclerida]","0.33333333333333337","0.33333333333333337","[acartiidae]","[acarnidae]","[acartiidae]","[acarnidae]","0.8","0.8"
"WekaMatchingRule","BIO06672","http://www.wikidata.org/entity/q1141108","0.03",,"Insect","Insect","Insect","Insect","1.0","1.0","[eastern pine elfin]","[blue bottle fly]","[eastern pine elfin]","[blue bottle fly]","0.2222222222222222","0.2222222222222222","[lepidoptera]","[diptera]","[lepidoptera]","[diptera]","0.5454545454545454","0.5454545454545454","[lycaenidae]","[calliphoridae]","[lycaenidae]","[calliphoridae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO13136","http://www.wikidata.org/entity/q2048613","0.7218095238095238",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[delias caliban]","[none]","[delias caliban]","0.0","0.0","[hemiptera]","[lepidoptera]","[hemiptera]","[lepidoptera]","0.6363636363636364","0.6363636363636364","[cicadellidae]","[pieridae]","[cicadellidae]","[pieridae]","0.5","0.5"
"WekaMatchingRule","BIO22900","http://www.wikidata.org/entity/q726788",,"0","Insect","Spider/Scorpion","Insect","Spider/Scorpion","0.0","0.0","[none]","[kleptochthonius erebicus]","[none]","[kleptochthonius erebicus]","0.125","0.125","[hemiptera]","[xiphosura, pseudoscorpion, xiphosurida]","[hemiptera]","[xiphosura, pseudoscorpion, xiphosurida]","0.2222222222222222","0.2222222222222222","[lygaeidae]","[chthoniidae]","[lygaeidae]","[chthoniidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO05798","http://www.wikidata.org/entity/q2044923","0.78",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[bracon variator]","[none]","[bracon variator]","0.1333333333333333","0.1333333333333333","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[cerambycidae]","[braconidae]","[cerambycidae]","[braconidae]","0.5","0.5"
"WekaMatchingRule","BIO35616","http://www.wikidata.org/entity/q604548","0.06","0","Fish","Fish","Fish","Fish","1.0","1.0","[spiny searobin]","[mexican searobin, prionotus paralatus]","[spiny searobin]","[mexican searobin, prionotus paralatus]","0.625","0.625","[scorpaeniformes]","[perciformes, scorpaeniformes]","[scorpaeniformes]","[perciformes, scorpaeniformes]","1.0","1.0","[triglidae]","[triglidae]","[triglidae]","[triglidae]","1.0","1.0"
"WekaMatchingRule","BIO24465","http://www.wikidata.org/entity/q45030","0.78",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[leucoma salicis]","[none]","[leucoma salicis]","0.06666666666666665","0.06666666666666665","[plecoptera]","[lepidoptera]","[plecoptera]","[lepidoptera]","0.6363636363636364","0.6363636363636364","[leuctridae]","[erebidae]","[leuctridae]","[erebidae]","0.5","0.5"
"WekaMatchingRule","BIO02545","http://www.wikidata.org/entity/q1028952","0.14",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[anthonomus pyri]","[none]","[anthonomus pyri]","0.19999999999999996","0.19999999999999996","[thysanoptera]","[coleoptera]","[thysanoptera]","[coleoptera]","0.5","0.5","[phlaeothripidae]","[curculionidae]","[phlaeothripidae]","[curculionidae]","0.2666666666666667","0.2666666666666667"
"WekaMatchingRule","BIO41640","http://www.wikidata.org/entity/q2041571","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stenotarsus parallelus]","[none]","[stenotarsus parallelus]","0.13636363636363635","0.13636363636363635","[ephemeroptera]","[coleoptera]","[ephemeroptera]","[coleoptera]","0.5384615384615384","0.5384615384615384","[heptageniidae]","[endomychidae]","[heptageniidae]","[endomychidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO38481","http://www.wikidata.org/entity/q1396603",,"0",,,,,,,"[crack willow]","[salix fargesii]","[crack willow]","[salix fargesii]","0.0714285714285714","0.0714285714285714","[malpighiales]","[malpighiales]","[malpighiales]","[malpighiales]","1.0","1.0","[salicaceae]","[salicaceae]","[salicaceae]","[salicaceae]","1.0","1.0"
"WekaMatchingRule","BIO26848","http://www.wikidata.org/entity/q910836","0.32",,"Bird","Bird","Bird","Bird","1.0","1.0","[turkey, eastern turkey, wild turkey]","[ornate melidectes, ornate honeyeater]","[turkey, eastern turkey, wild turkey]","[ornate melidectes, ornate honeyeater]","0.23529411764705888","0.23529411764705888","[galliformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","[galliformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","0.6153846153846154","0.6153846153846154","[phasianidae]","[meliphagidae]","[phasianidae]","[meliphagidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO06692","http://www.wikidata.org/entity/q2149449","0.6859999999999999",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[callispa submarginata]","[none]","[callispa submarginata]","0.04761904761904767","0.04761904761904767","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[cleridae]","[leaf beetle]","[cleridae]","[leaf beetle]","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","BIO09420","http://www.wikidata.org/entity/q1768085","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[chilades trochylus]","[none]","[chilades trochylus]","0.05555555555555558","0.05555555555555558","[diptera]","[lepidoptera]","[diptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[chironomidae]","[lycaenidae]","[chironomidae]","[lycaenidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO31279","http://www.wikidata.org/entity/q2131580","0.71",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[paralimnophila tarra]","[none]","[paralimnophila tarra]","0.09999999999999998","0.09999999999999998","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","[tephritidae]","[limoniidae]","[tephritidae]","[limoniidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO08075","http://www.wikidata.org/entity/q1820424","0.24",,"Insect","Insect","Insect","Insect","1.0","1.0","[arctic skipper]","[caraguata angulicollis]","[arctic skipper]","[caraguata angulicollis]","0.18181818181818177","0.18181818181818177","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[hesperiidae]","[leaf beetle]","[hesperiidae]","[leaf beetle]","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","BIO20289","http://www.wikidata.org/entity/q2054861","0.37",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hemerobius withycombei]","[none]","[hemerobius withycombei]","0.09090909090909094","0.09090909090909094","[coleoptera]","[neuroptera]","[coleoptera]","[neuroptera]","0.6","0.6","[dynastidae]","[hemerobiidae]","[dynastidae]","[hemerobiidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO31449","http://www.wikidata.org/entity/q2124345","0.07",,"Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","1.0","1.0","[none]","[paravonones biserratus]","[none]","[paravonones biserratus]","0.18181818181818177","0.18181818181818177","[araneae]","[opiliones, xiphosura, xiphosurida]","[araneae]","[opiliones, xiphosura, xiphosurida]","0.11111111111111116","0.11111111111111116","[lycosidae]","[cosmetidae]","[lycosidae]","[cosmetidae]","0.5","0.5"
"WekaMatchingRule","BIO05959","http://www.wikidata.org/entity/q1816247","0.9711009634458975","1","Fish","Fish","Fish","Fish","1.0","1.0","[finescale menhaden]","[finescale menhaden, brevoortia gunteri]","[finescale menhaden]","[finescale menhaden, brevoortia gunteri]","1.0","1.0","[clupeiformes]","[clupeiformes]","[clupeiformes]","[clupeiformes]","1.0","1.0","[clupeidae]","[clupeidae]","[clupeidae]","[clupeidae]","1.0","1.0"
"WekaMatchingRule","BIO27946","http://www.wikidata.org/entity/q1311919","0.97",,"Insect","Insect","Insect","Insect","1.0","1.0","[tumbling flower beetle]","[mordellistena isabellina]","[tumbling flower beetle]","[mordellistena isabellina]","0.125","0.125","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[mordellidae]","[mordellidae]","[mordellidae]","[mordellidae]","1.0","1.0"
"WekaMatchingRule","BIO12169","http://www.wikidata.org/entity/q2066483","0.04",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[ctenopelma ruficorne]","[none]","[ctenopelma ruficorne]","0.19999999999999996","0.19999999999999996","[diptera]","[hymenoptera]","[diptera]","[hymenoptera]","0.4545454545454546","0.4545454545454546","[tipulidae]","[ichneumonidae]","[tipulidae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO06662","http://www.wikidata.org/entity/q946001","0.07",,"Insect","Insect","Insect","Insect","1.0","1.0","[western pine elfin]","[caliphaea confusa]","[western pine elfin]","[caliphaea confusa]","0.05555555555555558","0.05555555555555558","[lepidoptera]","[odonata]","[lepidoptera]","[odonata]","0.2727272727272727","0.2727272727272727","[lycaenidae]","[calopterygidae]","[lycaenidae]","[calopterygidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO34849","http://www.wikidata.org/entity/q914065","0.13",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[polia nebulosa]","[none]","[polia nebulosa]","0.2142857142857143","0.2142857142857143","[trichoptera]","[lepidoptera]","[trichoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[polycentropodidae]","[noctuidae]","[polycentropodidae]","[noctuidae]","0.4117647058823529","0.4117647058823529"
"WekaMatchingRule","BIO24066","http://www.wikidata.org/entity/q2100956","0.04",,"Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","1.0","1.0","[none]","[leptanthura minuta]","[none]","[leptanthura minuta]","0.11111111111111116","0.11111111111111116","[calanoida]","[isopoda]","[calanoida]","[isopoda]","0.33333333333333337","0.33333333333333337","[diaptomidae]","[leptanthuridae]","[diaptomidae]","[leptanthuridae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO27319","http://www.wikidata.org/entity/q1851634","0.4",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[micropodabrus kontumensis]","[none]","[micropodabrus kontumensis]","0.12","0.12","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[brachycentridae]","[cantharidae]","[brachycentridae]","[cantharidae]","0.4","0.4"
"WekaMatchingRule","BIO41845","http://www.wikidata.org/entity/q1265260","0.49480952380952387",,"Bird","Bird","Bird","Bird","1.0","1.0","[roseate tern, northern roseate tern]","[saunderss tern, saunders little tern, saunderss tern]","[roseate tern, northern roseate tern]","[saunderss tern, saunders little tern, saunderss tern]","0.4285714285714286","0.4285714285714286","[charadriiformes]","[charadriiformes, saurischia, dinosaur, avetheropoda]","[charadriiformes]","[charadriiformes, saurischia, dinosaur, avetheropoda]","1.0","1.0","[laridae]","[laridae]","[laridae]","[laridae]","1.0","1.0"
