"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders similarity","[3] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.families record1Value","[4] StringListAttributeAsWholeComparatorJaccard.families record2Value","[4] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families similarity","[4] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[5] StringListAttributeComparatorEqual.states record1Value","[5] StringListAttributeComparatorEqual.states record2Value","[5] StringListAttributeComparatorEqual.states record1PreprocessedValue","[5] StringListAttributeComparatorEqual.states record2PreprocessedValue","[5] StringListAttributeComparatorEqual.states similarity","[5] StringListAttributeComparatorEqual.states postproccesedSimilarity"
"WekaMatchingRule","BIO45110","ES766","0.0",,"verrucaria devergescens","verbesina dissita","verrucaria devergescens","verbesina dissita","0.0","0.0","verrucaria devergescens","verbesina dissita","verrucaria devergescens","verbesina dissita","0.30434782608695654","0.30434782608695654","[big leaved crownbeard]","[wart lichen]","[big leaved crownbeard]","[wart lichen]","0.1428571428571429","0.1428571428571429",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO41765","ES74","0.0",,"stephanomeria fluminea","stenogyne kanehoana","stephanomeria fluminea","stenogyne kanehoana","0.0","0.0","stephanomeria fluminea","stenogyne kanehoana","stephanomeria fluminea","stenogyne kanehoana","0.31818181818181823","0.31818181818181823","[no common name]","[flume wirelettuce]","[no common name]","[flume wirelettuce]","0.11764705882352944","0.11764705882352944",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO37424","ES1560","0.0",,"rhizagrotis cloanthodes","rhinichthys osculus oligoporus","rhizagrotis cloanthodes","rhinichthys osculus oligoporus","0.0","0.0","rhizagrotis cloanthodes","rhinichthys osculus oligoporus","rhizagrotis cloanthodes","rhinichthys osculus oligoporus","0.33333333333333337","0.33333333333333337","[clover valley speckled dace]","[none]","[clover valley speckled dace]","[none]","0.07407407407407407","0.07407407407407407",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO14453","ES938","0.3333333333333333",,"drosophila canavalia","drosophila differens","drosophila canavalia","drosophila differens","0.3333333333333333","0.3333333333333333","drosophila canavalia","drosophila differens","drosophila canavalia","drosophila differens","0.55","0.55","[hawaiian picture wing fly]","[none]","[hawaiian picture wing fly]","[none]","0.07999999999999996","0.07999999999999996",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO28920","ES551","0.0",,"neotoma","neostapfia colusana","neotoma","neostapfia colusana","0.0","0.0","neotoma","neostapfia colusana","neotoma","neostapfia colusana","0.3157894736842105","0.3157894736842105","[unknown woodrat, packrats, woodrat, woodrats]","[colusa grass]","[unknown woodrat, packrats, woodrat, woodrats]","[colusa grass]","0.2625","0.2625",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16226","ES135","0.9285714285714286",,"erigeron speciosus var. speciosus","erigeron rhizomatus","erigeron speciosus var. speciosus","erigeron rhizomatus","0.25","0.25","erigeron speciosus var. speciosus","erigeron rhizomatus","erigeron speciosus var. speciosus","erigeron rhizomatus","0.3939393939393939","0.3939393939393939","[showy fleabane, aspen fleabane, aspen daisy]","[zuni fleabane]","[showy fleabane, aspen fleabane, aspen daisy]","[zuni fleabane]","0.45421245421245415","0.45421245421245415",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04155","ES106","0.9285714285714286",,"astragalus beckwithii","astragalus cremnophylax var. cremnophylax","astragalus beckwithii","astragalus cremnophylax var. cremnophylax","0.25","0.25","astragalus beckwithii","astragalus cremnophylax var. cremnophylax","astragalus beckwithii","astragalus cremnophylax var. cremnophylax","0.3414634146341463","0.3414634146341463","[sentry milk vetch]","[beckwith s milkvetch]","[sentry milk vetch]","[beckwith s milkvetch]","0.55","0.55",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO21741","ES1601","0.0",,"hypogymnia duplicata","hypomesus transpacificus","hypogymnia duplicata","hypomesus transpacificus","0.0","0.0","hypogymnia duplicata","hypomesus transpacificus","hypogymnia duplicata","hypomesus transpacificus","0.25","0.25","[delta smelt]","[none]","[delta smelt]","[none]","0.09090909090909094","0.09090909090909094",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16556","ES340","0.0",,"erioneuron avenaceum","erigeron parishii","erioneuron avenaceum","erigeron parishii","0.0","0.0","erioneuron avenaceum","erigeron parishii","erioneuron avenaceum","erigeron parishii","0.4","0.4","[shortleaf woollygrass, shortleaf tridens]","[parish s daisy]","[shortleaf woollygrass, shortleaf tridens]","[parish s daisy]","0.15966386554621853","0.15966386554621853",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35654","ES860","1.0","1","pritchardia maideniana","pritchardia maideniana","pritchardia maideniana","pritchardia maideniana","1.0","1.0","pritchardia maideniana","pritchardia maideniana","pritchardia maideniana","pritchardia maideniana","1.0","1.0","[loulu]","[loulu]","[loulu]","[loulu]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11454","ES941","0.0",,"cortinarius pingue","corvus leucognaphalus","cortinarius pingue","corvus leucognaphalus","0.0","0.0","cortinarius pingue","corvus leucognaphalus","cortinarius pingue","corvus leucognaphalus","0.2857142857142857","0.2857142857142857","[white necked crow]","[none]","[white necked crow]","[none]","0.11764705882352944","0.11764705882352944",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04049","ES747","0.0",,"aster patens var. gracilis","astragalus montii","aster patens var. gracilis","astragalus montii","0.0","0.0","aster patens var. gracilis","astragalus montii","aster patens var. gracilis","astragalus montii","0.34615384615384615","0.34615384615384615","[slender, aster]","[heliotrope milk vetch]","[slender, aster]","[heliotrope milk vetch]","0.11904761904761907","0.11904761904761907",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO06908","ES1511","0.0",,"calystegia macrostegia","calidris canutus rufa","calystegia macrostegia","calidris canutus rufa","0.0","0.0","calystegia macrostegia","calidris canutus rufa","calystegia macrostegia","calidris canutus rufa","0.31818181818181823","0.31818181818181823","[red knot]","[island morning glory]","[red knot]","[island morning glory]","0.19999999999999996","0.19999999999999996",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO39258","ES811","0.0",,"schizachne purpurascens","schiedea laui","schizachne purpurascens","schiedea laui","0.0","0.0","schizachne purpurascens","schiedea laui","schizachne purpurascens","schiedea laui","0.26086956521739135","0.26086956521739135","[false melic grass, false melic]","[no common name]","[false melic grass, false melic]","[no common name]","0.12394957983193278","0.12394957983193278",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO08074","ES219","0.0",,"carterocephalus palaemon","cardamine micranthera","carterocephalus palaemon","cardamine micranthera","0.0","0.0","carterocephalus palaemon","cardamine micranthera","carterocephalus palaemon","cardamine micranthera","0.20833333333333337","0.20833333333333337","[small anthered bittercress]","[arctic skipper]","[small anthered bittercress]","[arctic skipper]","0.1923076923076923","0.1923076923076923",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11375","ES112","0.0",,"cornus amomum","cordylanthus maritimus ssp. maritimus","cornus amomum","cordylanthus maritimus ssp. maritimus","0.0","0.0","cornus amomum","cordylanthus maritimus ssp. maritimus","cornus amomum","cordylanthus maritimus ssp. maritimus","0.29729729729729726","0.29729729729729726","[salt marsh bird s beak]","[silky dogwood]","[salt marsh bird s beak]","[silky dogwood]","0.18181818181818177","0.18181818181818177",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34949","ES872","0.0",,"polygonum argyrocoleon","polystichum calderonense","polygonum argyrocoleon","polystichum calderonense","0.0","0.0","polygonum argyrocoleon","polystichum calderonense","polygonum argyrocoleon","polystichum calderonense","0.375","0.375","[silversheath knotweed, persian knotweed, silver sheathed knotweed, silver sheath knotweed]","[no common name]","[silversheath knotweed, persian knotweed, silver sheathed knotweed, silver sheath knotweed]","[no common name]","0.15408549783549783","0.15408549783549783",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO29503","ES1418","1.0","1","numenius borealis","numenius borealis","numenius borealis","numenius borealis","1.0","1.0","numenius borealis","numenius borealis","numenius borealis","numenius borealis","1.0","1.0","[eskimo curlew]","[eskimo curlew]","[eskimo curlew]","[eskimo curlew]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12744","ES72","0.3333333333333333",,"cyrtandra giffardii x platyphylla","cyrtandra viridiflora","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","0.2","0.2","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","0.4545454545454546","0.4545454545454546","[ha iwale]","[none]","[ha iwale]","[none]","0.125","0.125",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31878","ES138",,"0","pegomya bicolor","helianthemum greenei","pegomya bicolor","helianthemum greenei","0.0","0.0","pegomya bicolor","helianthemum greenei","pegomya bicolor","helianthemum greenei","0.15000000000000002","0.15000000000000002","[island rush rose]","[none]","[island rush rose]","[none]","0.1875","0.1875",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO44169","ES1078","0.0",,"trillium ovatum","trimerotropis infantilis","trillium ovatum","trimerotropis infantilis","0.0","0.0","trillium ovatum","trimerotropis infantilis","trillium ovatum","trimerotropis infantilis","0.25","0.25","[white trillium, wake robin, pacific trillium, white or western wake robbin]","[zayante band winged grasshopper]","[white trillium, wake robin, pacific trillium, white or western wake robbin]","[zayante band winged grasshopper]","0.16129032258064516","0.16129032258064516",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO32111","ES751","0.9285714285714286",,"penstemon floridus","penstemon debilis","penstemon floridus","penstemon debilis","0.3333333333333333","0.3333333333333333","penstemon floridus","penstemon debilis","penstemon floridus","penstemon debilis","0.6666666666666667","0.6666666666666667","[panamint beardtongue, panamint penstemon]","[parachute beardtongue]","[panamint beardtongue, panamint penstemon]","[parachute beardtongue]","0.5476190476190477","0.5476190476190477",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11265","ES397","0.0",,"corallorrhiza odontorhiza","cornutia obovata","corallorrhiza odontorhiza","cornutia obovata","0.0","0.0","corallorrhiza odontorhiza","cornutia obovata","corallorrhiza odontorhiza","cornutia obovata","0.36","0.36","[autumn coralroot, autumn coral root]","[palo de nigua]","[autumn coralroot, autumn coral root]","[palo de nigua]","0.06066176470588236","0.06066176470588236",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO23915","ES730","0.0",,"lepidostoma","lepidium arbuscula","lepidostoma","lepidium arbuscula","0.0","0.0","lepidostoma","lepidium arbuscula","lepidostoma","lepidium arbuscula","0.38888888888888884","0.38888888888888884","[ anaunau]","[none]","[ anaunau]","[none]","0.25","0.25",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO21112","ES1359","0.0",,"hybomitra pediontis","hybognathus amarus","hybomitra pediontis","hybognathus amarus","0.0","0.0","hybomitra pediontis","hybognathus amarus","hybomitra pediontis","hybognathus amarus","0.26315789473684215","0.26315789473684215","[rio grande silvery minnow]","[none]","[rio grande silvery minnow]","[none]","0.12","0.12",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO39257","ES811","0.0",,"schistostega pennata","schiedea laui","schistostega pennata","schiedea laui","0.0","0.0","schistostega pennata","schiedea laui","schistostega pennata","schiedea laui","0.4","0.4","[no common name]","[schistostega moss]","[no common name]","[schistostega moss]","0.11764705882352944","0.11764705882352944",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16841","ES1229","0.9285714285714286",,"etheostoma zonale","etheostoma nianguae","etheostoma zonale","etheostoma nianguae","0.3333333333333333","0.3333333333333333","etheostoma zonale","etheostoma nianguae","etheostoma zonale","etheostoma nianguae","0.6842105263157895","0.6842105263157895","[niangua darter]","[banded darter]","[niangua darter]","[banded darter]","0.6428571428571428","0.6428571428571428",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33459","ES682","0.0",,"physalis hederifolia var. fendleri","physaria globosa","physalis hederifolia var. fendleri","physaria globosa","0.0","0.0","physalis hederifolia var. fendleri","physaria globosa","physalis hederifolia var. fendleri","physaria globosa","0.2647058823529411","0.2647058823529411","[fendler s ground cherry, fendler groundcherry, fendler s groundcherry]","[short s bladderpod]","[fendler s ground cherry, fendler groundcherry, fendler s groundcherry]","[short s bladderpod]","0.19822134387351778","0.19822134387351778",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO42056","ES1656","1.0","1","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","1.0","1.0","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","1.0","1.0","[northern spotted owl]","[northern spotted owl]","[northern spotted owl]","[northern spotted owl]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO36680","ES1495","0.0",,"pyrgus scriptura","pyrgulopsis ogmorhaphe","pyrgus scriptura","pyrgulopsis ogmorhaphe","0.0","0.0","pyrgus scriptura","pyrgulopsis ogmorhaphe","pyrgus scriptura","pyrgulopsis ogmorhaphe","0.36363636363636365","0.36363636363636365","[royal marstonia (snail)]","[small checkered skipper]","[royal marstonia (snail)]","[small checkered skipper]","0.13043478260869568","0.13043478260869568",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11455","ES941","0.0",,"cortinarius purpurascens","corvus leucognaphalus","cortinarius purpurascens","corvus leucognaphalus","0.0","0.0","cortinarius purpurascens","corvus leucognaphalus","cortinarius purpurascens","corvus leucognaphalus","0.29166666666666663","0.29166666666666663","[white necked crow]","[none]","[white necked crow]","[none]","0.11764705882352944","0.11764705882352944",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO45461","ES1403","0.9285714285714286","1","vulpes macrotis","vulpes macrotis mutica","vulpes macrotis","vulpes macrotis mutica","0.6666666666666666","0.6666666666666666","vulpes macrotis","vulpes macrotis mutica","vulpes macrotis","vulpes macrotis mutica","0.6818181818181819","0.6818181818181819","[san joaquin kit fox]","[kit fox]","[san joaquin kit fox]","[kit fox]","0.368421052631579","0.368421052631579",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO45764","ES685","0.0",,"xylobalus fustulatus","xylosma crenatum","xylobalus fustulatus","xylosma crenatum","0.0","0.0","xylobalus fustulatus","xylosma crenatum","xylobalus fustulatus","xylosma crenatum","0.4","0.4","[no common name]","[none]","[no common name]","[none]","0.2857142857142857","0.2857142857142857",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO44171","ES1575","0.0",,"trillium pusillum","triodopsis platysayoides","trillium pusillum","triodopsis platysayoides","0.0","0.0","trillium pusillum","triodopsis platysayoides","trillium pusillum","triodopsis platysayoides","0.25","0.25","[flat spired three toothed snail]","[dwarf wakerobin]","[flat spired three toothed snail]","[dwarf wakerobin]","0.19354838709677424","0.19354838709677424",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11376","ES112","0.3333333333333333",,"cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","0.16666666666666666","0.16666666666666666","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","0.4864864864864865","0.4864864864864865","[salt marsh bird s beak]","[silky dogwood]","[salt marsh bird s beak]","[silky dogwood]","0.18181818181818177","0.18181818181818177",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12366","ES307","1.0","1","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","1.0","1.0","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","1.0","1.0","[jones cycladenia]","[jones  cycladenia]","[jones cycladenia]","[jones  cycladenia]","0.9411764705882353","0.9411764705882353",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO25649","ES732","0.9285714285714286",,"lupinus pusillus var. rubens","lupinus aridorum","lupinus pusillus var. rubens","lupinus aridorum","0.2","0.2","lupinus pusillus var. rubens","lupinus aridorum","lupinus pusillus var. rubens","lupinus aridorum","0.3928571428571429","0.3928571428571429","[scrub lupine]","[blackbrush lupine]","[scrub lupine]","[blackbrush lupine]","0.5882352941176471","0.5882352941176471",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12881","ES932","1.0","1","dalea carthagenensis var. floridana","dalea carthagenensis floridana","dalea carthagenensis var. floridana","dalea carthagenensis floridana","0.75","0.75","dalea carthagenensis var. floridana","dalea carthagenensis floridana","dalea carthagenensis var. floridana","dalea carthagenensis floridana","0.8571428571428572","0.8571428571428572","[florida prairie clover]","[florida prairie clover]","[florida prairie clover]","[florida prairie clover]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO17232","ES963","0.0",,"euphorbia micromera","euphilotes battoides allyni","euphorbia micromera","euphilotes battoides allyni","0.0","0.0","euphorbia micromera","euphilotes battoides allyni","euphorbia micromera","euphilotes battoides allyni","0.2962962962962963","0.2962962962962963","[el segundo blue butterfly]","[sonoran sandmat]","[el segundo blue butterfly]","[sonoran sandmat]","0.16000000000000003","0.16000000000000003",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO38759","ES500","0.3333333333333333",,"sanicula tracyi","sanicula purpurea","sanicula tracyi","sanicula purpurea","0.3333333333333333","0.3333333333333333","sanicula tracyi","sanicula purpurea","sanicula tracyi","sanicula purpurea","0.5882352941176471","0.5882352941176471","[tracy s sanicle, tracy s blacksnakeroot]","[no common name]","[tracy s sanicle, tracy s blacksnakeroot]","[no common name]","0.19090909090909086","0.19090909090909086",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31627","ES1048","0.0",,"parthenocissus inserta","partula gibba","parthenocissus inserta","partula gibba","0.0","0.0","parthenocissus inserta","partula gibba","parthenocissus inserta","partula gibba","0.2727272727272727","0.2727272727272727","[humped tree snail]","[none]","[humped tree snail]","[none]","0.05882352941176472","0.05882352941176472",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16242","ES775","0.0",,"erigeron uniflorus ssp. eriocephalus","eriogonum codium","erigeron uniflorus ssp. eriocephalus","eriogonum codium","0.0","0.0","erigeron uniflorus ssp. eriocephalus","eriogonum codium","erigeron uniflorus ssp. eriocephalus","eriogonum codium","0.25","0.25","[umtanum desert buckwheat]","[oneflower fleabane]","[umtanum desert buckwheat]","[oneflower fleabane]","0.16666666666666663","0.16666666666666663",,,,,,,,,,,,,,,,,,
