resource,superClass,super2Class,super3Class,super4Class,parentTaxon,parent2Taxon,parent3Taxon,parent4Taxon,taxonName,taxonCommonName,differentFrom,endemic,conservationStatus,resourceLabel,superClassLabel,super2ClassLabel,super3ClassLabel,super4ClassLabel,parentTaxonLabel,parent2TaxonLabel,parent3TaxonLabel,parent4TaxonLabel,taxonNameLabel,taxonCommonNameLabel,differentFromLabel,endemicToLabel,conservationStatusLabel
http://www.wikidata.org/entity/Q56310298,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56310298,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56310298,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56310298,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56310298,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56310298,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Q56313780,goat,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Q56313780,goat,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56313780,goat,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Q56313780,goat,productive animal,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q44148,http://www.wikidata.org/entity/Q19088,http://www.wikidata.org/entity/Q7239,http://www.wikidata.org/entity/Q27043950,,,,,,,,,,Q56313780,male organism,eukaryote,organism,anatomical entity,,,,,,,,,
http://www.wikidata.org/entity/Q56313780,http://www.wikidata.org/entity/Q44148,http://www.wikidata.org/entity/Q7239,http://www.wikidata.org/entity/Q27043950,http://www.wikidata.org/entity/Q53617489,,,,,,,,,,Q56313780,male organism,organism,anatomical entity,independent continuant,,,,,,,,,
http://www.wikidata.org/entity/Q56314973,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Bajau,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56314973,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Bajau,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56314973,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Bajau,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318456,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q25397729,,,,,,,,,,,,Q56318456,riding horse,mount,,,,,,,,,,,
http://www.wikidata.org/entity/Q56318456,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56318456,riding horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318456,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56318456,riding horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318456,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56318456,riding horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318547,http://www.wikidata.org/entity/Q1897960,http://www.wikidata.org/entity/Q3546102,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,,,,,,,,,,Q56318547,trotting horse,type of horse,horse,domesticated mammal,,,,,,,,,
http://www.wikidata.org/entity/Q56318547,http://www.wikidata.org/entity/Q1897960,http://www.wikidata.org/entity/Q3546102,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,,,,,,,,,,Q56318547,trotting horse,type of horse,horse,Equidae,,,,,,,,,
http://www.wikidata.org/entity/Q56318547,http://www.wikidata.org/entity/Q1897960,http://www.wikidata.org/entity/Q2442470,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,,,,,,,,,,Q56318547,trotting horse,racehorse,horse,domesticated mammal,,,,,,,,,
http://www.wikidata.org/entity/Q56318547,http://www.wikidata.org/entity/Q1897960,http://www.wikidata.org/entity/Q2442470,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,,,,,,,,,,Q56318547,trotting horse,racehorse,horse,Equidae,,,,,,,,,
http://www.wikidata.org/entity/Q56318712,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q25397729,,,,,,,,,,,,Sudan Country-Bred,riding horse,mount,,,,,,,,,,,
http://www.wikidata.org/entity/Q56318712,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Sudan Country-Bred,riding horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318712,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Sudan Country-Bred,riding horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318712,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Sudan Country-Bred,riding horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318738,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56318738,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318738,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56318738,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318738,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56318738,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318756,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56318756,draft horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318756,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56318756,draft horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318756,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q11637629,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Q56318756,draft horse,draft animal,productive animal,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318756,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56318756,draft horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318793,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q25397729,,,,,,,,,,,,Q56318793,riding horse,mount,,,,,,,,,,,
http://www.wikidata.org/entity/Q56318793,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56318793,riding horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318793,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56318793,riding horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318793,http://www.wikidata.org/entity/Q2962941,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56318793,riding horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318826,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Q56318826,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56318826,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Q56318826,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56318826,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Q56318826,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56320400,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Javakhuri Harness Horse,draft horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56320400,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Javakhuri Harness Horse,draft horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56320400,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q11637629,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Javakhuri Harness Horse,draft horse,draft animal,productive animal,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56320400,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Javakhuri Harness Horse,draft horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56348044,http://www.wikidata.org/entity/Q11678387,http://www.wikidata.org/entity/Q1757956,http://www.wikidata.org/entity/Q1208989,http://www.wikidata.org/entity/Q4767951,,,,,,,,,,Gotō cattle,Japanese Black,Wagyu,beef cattle,cattle,,,,,,,,,
http://www.wikidata.org/entity/Q56348044,http://www.wikidata.org/entity/Q11678387,http://www.wikidata.org/entity/Q1757956,http://www.wikidata.org/entity/Q192628,http://www.wikidata.org/entity/Q10990,,,,,,,,,,Gotō cattle,Japanese Black,Wagyu,beef,meat,,,,,,,,,
http://www.wikidata.org/entity/Q56847517,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Cauchois horse,draft horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56847517,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Cauchois horse,draft horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56847517,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q11637629,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Cauchois horse,draft horse,draft animal,productive animal,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56847517,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Cauchois horse,draft horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q56863148,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Maine,draft horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56863148,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Maine,draft horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q56863148,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q11637629,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Maine,draft horse,draft animal,productive animal,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q56863148,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Maine,draft horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Original Fila Brasileiro,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Original Fila Brasileiro,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Original Fila Brasileiro,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Original Fila Brasileiro,dog,pet,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,,,,,Original Fila Brasileiro,dog,pet,individual animal,entity whose item has the given name property,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,,,,,Original Fila Brasileiro,dog,pet,individual animal,individual,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,,,,,Original Fila Brasileiro,dog,pet,individual animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Original Fila Brasileiro,dog,pet,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q2897903,,,,,,,,,,Original Fila Brasileiro,dog,pet,goods,goods and services,,,,,,,,,
http://www.wikidata.org/entity/Q57258179,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q488383,,,,,,,,,,Original Fila Brasileiro,dog,pet,goods,object,,,,,,,,,
http://www.wikidata.org/entity/Q57305587,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Bullbras,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q57305587,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Bullbras,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q57305587,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Bullbras,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q57305587,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Bullbras,dog,pet,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q57305587,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,,,,,Bullbras,dog,pet,individual animal,entity whose item has the given name property,,,,,,,,,
