"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders similarity","[4] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[5] StringListAttributeComparatorLevenshtein.orders record1Value","[5] StringListAttributeComparatorLevenshtein.orders record2Value","[5] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders similarity","[5] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[6] StringListAttributeAsWholeComparatorJaccard.families record1Value","[6] StringListAttributeAsWholeComparatorJaccard.families record2Value","[6] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families similarity","[6] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[7] StringListAttributeComparatorLevenshtein.families record1Value","[7] StringListAttributeComparatorLevenshtein.families record2Value","[7] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families similarity","[7] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO34340","http://www.wikidata.org/entity/q746696","1.0","1","plegadis chihi","plegadis chihi","plegadis chihi","plegadis chihi","1.0","1.0","plegadis chihi","plegadis chihi","plegadis chihi","plegadis chihi","1.0","1.0","[white faced ibis]","[white faced ibis]","[white faced ibis]","[white faced ibis]","1.0","1.0","white faced ibis","white faced ibis","white faced ibis","white faced ibis","1.0","1.0","pelecaniformes","pelecaniformes dinosaur saurischia avetheropoda","pelecaniformes","pelecaniformes dinosaur saurischia avetheropoda","0.25","0.25","[pelecaniformes]","[pelecaniformes, dinosaur, saurischia, avetheropoda]","[pelecaniformes]","[pelecaniformes, dinosaur, saurischia, avetheropoda]","1.0","1.0","threskiornithidae","ibises and spoonbills","threskiornithidae","ibises and spoonbills","0.0","0.0","[threskiornithidae]","[ibises and spoonbills]","[threskiornithidae]","[ibises and spoonbills]","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","BIO27459","http://www.wikidata.org/entity/q605504","0.0",,"microtus longicaudus sierrae","microtus felteni","microtus longicaudus sierrae","microtus felteni","0.25","0.25","microtus longicaudus sierrae","microtus felteni","microtus longicaudus sierrae","microtus felteni","0.3571428571428571","0.3571428571428571","[none]","[feltens vole, felten’s vole, balkan pine vole, feltens vole]","[none]","[feltens vole, felten’s vole, balkan pine vole, feltens vole]","0.25","0.25","none","feltens vole felten’s vole balkan pine vole feltens vole","none","feltens vole felten’s vole balkan pine vole feltens vole","0.0","0.0","rodentia","rodentia","rodentia","rodentia","1.0","1.0","[rodentia]","[rodentia]","[rodentia]","[rodentia]","1.0","1.0","cricetidae","cricetidae","cricetidae","cricetidae","1.0","1.0","[cricetidae]","[cricetidae]","[cricetidae]","[cricetidae]","1.0","1.0"
"WekaMatchingRule","BIO27326","http://www.wikidata.org/entity/q2119448","0.0",,"micrasema wataga","micrasema sericeum","micrasema wataga","micrasema sericeum","0.3333333333333333","0.3333333333333333","micrasema wataga","micrasema sericeum","micrasema wataga","micrasema sericeum","0.5555555555555556","0.5555555555555556","[none]","[micrasema sericeum]","[none]","[micrasema sericeum]","0.05555555555555558","0.05555555555555558","none","micrasema sericeum","none","micrasema sericeum","0.0","0.0","trichoptera","trichoptera","trichoptera","trichoptera","1.0","1.0","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","brachycentridae","brachycentridae","brachycentridae","brachycentridae","1.0","1.0","[brachycentridae]","[brachycentridae]","[brachycentridae]","[brachycentridae]","1.0","1.0"
"WekaMatchingRule","BIO06550","http://www.wikidata.org/entity/q1392838","0.0",,"calidris ruficollis","calandrella cheleensis","calidris ruficollis","calandrella cheleensis","0.0","0.0","calidris ruficollis","calandrella cheleensis","calidris ruficollis","calandrella cheleensis","0.36363636363636365","0.36363636363636365","[red necked stint]","[asian short toed lark, calandrella cheleensis]","[red necked stint]","[asian short toed lark, calandrella cheleensis]","0.18181818181818177","0.18181818181818177","red necked stint","asian short toed lark calandrella cheleensis","red necked stint","asian short toed lark calandrella cheleensis","0.0","0.0","charadriiformes","dinosaur passeriformes saurischia avetheropoda","charadriiformes","dinosaur passeriformes saurischia avetheropoda","0.0","0.0","[charadriiformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","[charadriiformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","0.6","0.6","scolopacidae","lark","scolopacidae","lark","0.0","0.0","[scolopacidae]","[lark]","[scolopacidae]","[lark]","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","BIO32336","http://www.wikidata.org/entity/q2085968","0.0",,"periclista bipartita","perilitus picipes","periclista bipartita","perilitus picipes","0.0","0.0","periclista bipartita","perilitus picipes","periclista bipartita","perilitus picipes","0.4","0.4","[none]","[perilitus picipes]","[none]","[perilitus picipes]","0.05882352941176472","0.05882352941176472","none","perilitus picipes","none","perilitus picipes","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","tenthredinidae","braconidae","tenthredinidae","braconidae","0.0","0.0","[tenthredinidae]","[braconidae]","[tenthredinidae]","[braconidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO20608","http://www.wikidata.org/entity/q742612",,"0","heuchera pubescens","heurodes porculus","heuchera pubescens","heurodes porculus","0.0","0.0","heuchera pubescens","heurodes porculus","heuchera pubescens","heurodes porculus","0.33333333333333337","0.33333333333333337","[alumroot, downy alumroot]","[heurodes porculus]","[alumroot, downy alumroot]","[heurodes porculus]","0.17647058823529416","0.17647058823529416","alumroot downy alumroot","heurodes porculus","alumroot downy alumroot","heurodes porculus","0.0","0.0","saxifragales","araneae xiphosura xiphosurida","saxifragales","araneae xiphosura xiphosurida","0.0","0.0","[saxifragales]","[araneae, xiphosura, xiphosurida]","[saxifragales]","[araneae, xiphosura, xiphosurida]","0.33333333333333337","0.33333333333333337","saxifragaceae","araneidae","saxifragaceae","araneidae","0.0","0.0","[saxifragaceae]","[araneidae]","[saxifragaceae]","[araneidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO20604","http://www.wikidata.org/entity/q742612",,"0","heuchera parvifolia","heurodes porculus","heuchera parvifolia","heurodes porculus","0.0","0.0","heuchera parvifolia","heurodes porculus","heuchera parvifolia","heurodes porculus","0.368421052631579","0.368421052631579","[little leaf alumroot, common alumroot, common alum root, littleleaf alumroot]","[heurodes porculus]","[little leaf alumroot, common alumroot, common alum root, littleleaf alumroot]","[heurodes porculus]","0.11764705882352944","0.11764705882352944","little leaf alumroot common alumroot common alum root littleleaf alumroot","heurodes porculus","little leaf alumroot common alumroot common alum root littleleaf alumroot","heurodes porculus","0.0","0.0","saxifragales","araneae xiphosura xiphosurida","saxifragales","araneae xiphosura xiphosurida","0.0","0.0","[saxifragales]","[araneae, xiphosura, xiphosurida]","[saxifragales]","[araneae, xiphosura, xiphosurida]","0.33333333333333337","0.33333333333333337","saxifragaceae","araneidae","saxifragaceae","araneidae","0.0","0.0","[saxifragaceae]","[araneidae]","[saxifragaceae]","[araneidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO37065","http://www.wikidata.org/entity/q39624","1.0","1","rangifer tarandus","rangifer tarandus","rangifer tarandus","rangifer tarandus","1.0","1.0","rangifer tarandus","rangifer tarandus","rangifer tarandus","rangifer tarandus","1.0","1.0","[woodland caribou, caribou, reindeer]","[rangifer tarandus]","[woodland caribou, caribou, reindeer]","[rangifer tarandus]","0.23529411764705888","0.23529411764705888","woodland caribou caribou reindeer","rangifer tarandus","woodland caribou caribou reindeer","rangifer tarandus","0.0","0.0","artiodactyla","artiodactyla ungulate","artiodactyla","artiodactyla ungulate","0.5","0.5","[artiodactyla]","[artiodactyla, ungulate]","[artiodactyla]","[artiodactyla, ungulate]","1.0","1.0","cervidae","deer","cervidae","deer","0.0","0.0","[cervidae]","[deer]","[cervidae]","[deer]","0.125","0.125"
"WekaMatchingRule","BIO05796","http://www.wikidata.org/entity/q2123224","0.0",,"brachyleptura dehiscens","brachygonus hadullanus","brachyleptura dehiscens","brachygonus hadullanus","0.0","0.0","brachyleptura dehiscens","brachygonus hadullanus","brachyleptura dehiscens","brachygonus hadullanus","0.3913043478260869","0.3913043478260869","[none]","[brachygonus hadullanus]","[none]","[brachygonus hadullanus]","0.09090909090909094","0.09090909090909094","none","brachygonus hadullanus","none","brachygonus hadullanus","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","cerambycidae","elateridae","cerambycidae","elateridae","0.0","0.0","[cerambycidae]","[elateridae]","[cerambycidae]","[elateridae]","0.5","0.5"
"WekaMatchingRule","BIO27396","http://www.wikidata.org/entity/q942622","0.0",,"micromus vagus","micromus lobipennis","micromus vagus","micromus lobipennis","0.3333333333333333","0.3333333333333333","micromus vagus","micromus lobipennis","micromus vagus","micromus lobipennis","0.5263157894736843","0.5263157894736843","[none]","[micromus lobipennis]","[none]","[micromus lobipennis]","0.10526315789473684","0.10526315789473684","none","micromus lobipennis","none","micromus lobipennis","0.0","0.0","neuroptera","neuroptera","neuroptera","neuroptera","1.0","1.0","[neuroptera]","[neuroptera]","[neuroptera]","[neuroptera]","1.0","1.0","hemerobiidae","hemerobiidae","hemerobiidae","hemerobiidae","1.0","1.0","[hemerobiidae]","[hemerobiidae]","[hemerobiidae]","[hemerobiidae]","1.0","1.0"
"WekaMatchingRule","BIO15960","http://www.wikidata.org/entity/q1315461",,"0","eremogone macradenia var. macradenia","eremomela badiceps","eremogone macradenia var. macradenia","eremomela badiceps","0.0","0.0","eremogone macradenia var. macradenia","eremomela badiceps","eremogone macradenia var. macradenia","eremomela badiceps","0.33333333333333337","0.33333333333333337","[desert sandwort]","[rufous crowned eremomela]","[desert sandwort]","[rufous crowned eremomela]","0.16666666666666663","0.16666666666666663","desert sandwort","rufous crowned eremomela","desert sandwort","rufous crowned eremomela","0.0","0.0","caryophyllales","dinosaur passeriformes saurischia avetheropoda","caryophyllales","dinosaur passeriformes saurischia avetheropoda","0.0","0.0","[caryophyllales]","[dinosaur, passeriformes, saurischia, avetheropoda]","[caryophyllales]","[dinosaur, passeriformes, saurischia, avetheropoda]","0.2142857142857143","0.2142857142857143","caryophyllaceae","cisticolidae","caryophyllaceae","cisticolidae","0.0","0.0","[caryophyllaceae]","[cisticolidae]","[caryophyllaceae]","[cisticolidae]","0.2666666666666667","0.2666666666666667"
"WekaMatchingRule","BIO13774","http://www.wikidata.org/entity/q665164","0.02",,"dictyna volucripes","dictyna quadrispinosa","dictyna volucripes","dictyna quadrispinosa","0.3333333333333333","0.3333333333333333","dictyna volucripes","dictyna quadrispinosa","dictyna volucripes","dictyna quadrispinosa","0.5238095238095238","0.5238095238095238","[none]","[dictyna quadrispinosa]","[none]","[dictyna quadrispinosa]","0.09523809523809523","0.09523809523809523","none","dictyna quadrispinosa","none","dictyna quadrispinosa","0.0","0.0","araneae","araneae xiphosura xiphosurida","araneae","araneae xiphosura xiphosurida","0.3333333333333333","0.3333333333333333","[araneae]","[araneae, xiphosura, xiphosurida]","[araneae]","[araneae, xiphosura, xiphosurida]","1.0","1.0","dictynidae","dictynidae","dictynidae","dictynidae","1.0","1.0","[dictynidae]","[dictynidae]","[dictynidae]","[dictynidae]","1.0","1.0"
"WekaMatchingRule","BIO17355","http://www.wikidata.org/entity/q1194019","0.0",,"euptychia hermes sosybius","eupsilia transversa","euptychia hermes sosybius","eupsilia transversa","0.0","0.0","euptychia hermes sosybius","eupsilia transversa","euptychia hermes sosybius","eupsilia transversa","0.36","0.36","[carolina satyr]","[satellite]","[carolina satyr]","[satellite]","0.2142857142857143","0.2142857142857143","carolina satyr","satellite","carolina satyr","satellite","0.0","0.0","lepidoptera","lepidoptera","lepidoptera","lepidoptera","1.0","1.0","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","nymphalidae","noctuidae","nymphalidae","noctuidae","0.0","0.0","[nymphalidae]","[noctuidae]","[nymphalidae]","[noctuidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO35745","http://www.wikidata.org/entity/q1807351","0.0",,"prosopeus blackburni","protagrypnus exoletus","prosopeus blackburni","protagrypnus exoletus","0.0","0.0","prosopeus blackburni","protagrypnus exoletus","prosopeus blackburni","protagrypnus exoletus","0.2857142857142857","0.2857142857142857","[none]","[protagrypnus exoletus]","[none]","[protagrypnus exoletus]","0.1428571428571429","0.1428571428571429","none","protagrypnus exoletus","none","protagrypnus exoletus","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","nitidulidae","elateridae","nitidulidae","elateridae","0.0","0.0","[nitidulidae]","[elateridae]","[nitidulidae]","[elateridae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO01265","http://www.wikidata.org/entity/q2037558","0.01",,"allium nevadense","allium roseum","allium nevadense","allium roseum","0.3333333333333333","0.3333333333333333","allium nevadense","allium roseum","allium nevadense","allium roseum","0.5","0.5","[nevada onion]","[allium roseum]","[nevada onion]","[allium roseum]","0.15384615384615385","0.15384615384615385","nevada onion","allium roseum","nevada onion","allium roseum","0.0","0.0","asparagales","iridales amaryllidales asparagales","asparagales","iridales amaryllidales asparagales","0.3333333333333333","0.3333333333333333","[asparagales]","[iridales, amaryllidales, asparagales]","[asparagales]","[iridales, amaryllidales, asparagales]","1.0","1.0","amaryllidaceae","alliaceae amaryllidaceae","amaryllidaceae","alliaceae amaryllidaceae","0.5","0.5","[amaryllidaceae]","[alliaceae, amaryllidaceae]","[amaryllidaceae]","[alliaceae, amaryllidaceae]","1.0","1.0"
"WekaMatchingRule","BIO23037","http://www.wikidata.org/entity/q2175620","0.0",,"laccophilus fasciatus rufus","lachnabothra walgalu","laccophilus fasciatus rufus","lachnabothra walgalu","0.0","0.0","laccophilus fasciatus rufus","lachnabothra walgalu","laccophilus fasciatus rufus","lachnabothra walgalu","0.2222222222222222","0.2222222222222222","[none]","[lachnabothra walgalu]","[none]","[lachnabothra walgalu]","0.09999999999999998","0.09999999999999998","none","lachnabothra walgalu","none","lachnabothra walgalu","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","dytiscidae","leaf beetle","dytiscidae","leaf beetle","0.0","0.0","[dytiscidae]","[leaf beetle]","[dytiscidae]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO19162","http://www.wikidata.org/entity/q1045224","0.04",,"gobiosoma evelynae","gobiodon oculolineatus","gobiosoma evelynae","gobiodon oculolineatus","0.0","0.0","gobiosoma evelynae","gobiodon oculolineatus","gobiosoma evelynae","gobiodon oculolineatus","0.40909090909090906","0.40909090909090906","[sharknose goby, sharpnose goby]","[gobiodon oculolineatus]","[sharknose goby, sharpnose goby]","[gobiodon oculolineatus]","0.09090909090909094","0.09090909090909094","sharknose goby sharpnose goby","gobiodon oculolineatus","sharknose goby sharpnose goby","gobiodon oculolineatus","0.0","0.0","perciformes","gobiiformes","perciformes","gobiiformes","0.0","0.0","[perciformes]","[gobiiformes]","[perciformes]","[gobiiformes]","0.6363636363636364","0.6363636363636364","gobiidae","gobiidae","gobiidae","gobiidae","1.0","1.0","[gobiidae]","[gobiidae]","[gobiidae]","[gobiidae]","1.0","1.0"
"WekaMatchingRule","BIO02689","http://www.wikidata.org/entity/q2144065","0.0",,"aphaereta pallipes","aphidius chaetosiphonis","aphaereta pallipes","aphidius chaetosiphonis","0.0","0.0","aphaereta pallipes","aphidius chaetosiphonis","aphaereta pallipes","aphidius chaetosiphonis","0.30434782608695654","0.30434782608695654","[none]","[aphidius chaetosiphonis]","[none]","[aphidius chaetosiphonis]","0.08695652173913049","0.08695652173913049","none","aphidius chaetosiphonis","none","aphidius chaetosiphonis","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","braconidae","braconidae","braconidae","braconidae","1.0","1.0","[braconidae]","[braconidae]","[braconidae]","[braconidae]","1.0","1.0"
"WekaMatchingRule","BIO36500","http://www.wikidata.org/entity/q1272190","1.0","1","puffinus bulleri","puffinus bulleri","puffinus bulleri","puffinus bulleri","1.0","1.0","puffinus bulleri","puffinus bulleri","puffinus bulleri","puffinus bulleri","1.0","1.0","[buller s shearwater]","[bullers shearwater, puffinus bulleri]","[buller s shearwater]","[bullers shearwater, puffinus bulleri]","0.9473684210526316","0.9473684210526316","buller s shearwater","bullers shearwater puffinus bulleri","buller s shearwater","bullers shearwater puffinus bulleri","0.16666666666666666","0.16666666666666666","procellariiformes","procellariiformes dinosaur saurischia avetheropoda","procellariiformes","procellariiformes dinosaur saurischia avetheropoda","0.25","0.25","[procellariiformes]","[procellariiformes, dinosaur, saurischia, avetheropoda]","[procellariiformes]","[procellariiformes, dinosaur, saurischia, avetheropoda]","1.0","1.0","procellariidae","procellariidae","procellariidae","procellariidae","1.0","1.0","[procellariidae]","[procellariidae]","[procellariidae]","[procellariidae]","1.0","1.0"
"WekaMatchingRule","BIO07737","http://www.wikidata.org/entity/q1473332","0.0",,"carex loliacea","carmona microphylla","carex loliacea","carmona microphylla","0.0","0.0","carex loliacea","carmona microphylla","carex loliacea","carmona microphylla","0.3157894736842105","0.3157894736842105","[ryegrass sedge]","[carmona microphylla]","[ryegrass sedge]","[carmona microphylla]","0.052631578947368474","0.052631578947368474","ryegrass sedge","carmona microphylla","ryegrass sedge","carmona microphylla","0.0","0.0","poales","boraginales","poales","boraginales","0.0","0.0","[poales]","[boraginales]","[poales]","[boraginales]","0.4545454545454546","0.4545454545454546","cyperaceae","boraginaceae","cyperaceae","boraginaceae","0.0","0.0","[cyperaceae]","[boraginaceae]","[cyperaceae]","[boraginaceae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO12354","http://www.wikidata.org/entity/q2140162","0.02",,"cybaeus exlineae","cybaeus jaanaensis","cybaeus exlineae","cybaeus jaanaensis","0.3333333333333333","0.3333333333333333","cybaeus exlineae","cybaeus jaanaensis","cybaeus exlineae","cybaeus jaanaensis","0.5","0.5","[none]","[cybaeus jaanaensis]","[none]","[cybaeus jaanaensis]","0.11111111111111116","0.11111111111111116","none","cybaeus jaanaensis","none","cybaeus jaanaensis","0.0","0.0","araneae","xiphosura araneae xiphosurida","araneae","xiphosura araneae xiphosurida","0.3333333333333333","0.3333333333333333","[araneae]","[xiphosura, araneae, xiphosurida]","[araneae]","[xiphosura, araneae, xiphosurida]","1.0","1.0","cybaeidae","cybaeidae","cybaeidae","cybaeidae","1.0","1.0","[cybaeidae]","[cybaeidae]","[cybaeidae]","[cybaeidae]","1.0","1.0"
"WekaMatchingRule","BIO10898","http://www.wikidata.org/entity/q2086151","0.0",,"colletes perileucus","colletes metzi","colletes perileucus","colletes metzi","0.3333333333333333","0.3333333333333333","colletes perileucus","colletes metzi","colletes perileucus","colletes metzi","0.5263157894736843","0.5263157894736843","[none]","[colletes metzi]","[none]","[colletes metzi]","0.1428571428571429","0.1428571428571429","none","colletes metzi","none","colletes metzi","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","colletidae","colletidae","colletidae","colletidae","1.0","1.0","[colletidae]","[colletidae]","[colletidae]","[colletidae]","1.0","1.0"
"WekaMatchingRule","BIO03192","http://www.wikidata.org/entity/q333796","1.0","1","ardea herodias","ardea herodias","ardea herodias","ardea herodias","1.0","1.0","ardea herodias","ardea herodias","ardea herodias","ardea herodias","1.0","1.0","[great blue heron, great white heron, northern great blue heron]","[great blue heron]","[great blue heron, great white heron, northern great blue heron]","[great blue heron]","1.0","1.0","great blue heron great white heron northern great blue heron","great blue heron","great blue heron great white heron northern great blue heron","great blue heron","0.6","0.6","pelecaniformes","saurischia pelecaniformes dinosaur avetheropoda","pelecaniformes","saurischia pelecaniformes dinosaur avetheropoda","0.25","0.25","[pelecaniformes]","[saurischia, pelecaniformes, dinosaur, avetheropoda]","[pelecaniformes]","[saurischia, pelecaniformes, dinosaur, avetheropoda]","1.0","1.0","ardeidae","ardeidae","ardeidae","ardeidae","1.0","1.0","[ardeidae]","[ardeidae]","[ardeidae]","[ardeidae]","1.0","1.0"
